characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
ret_12_7,1,NGA,2022-08-31,0.3711238781,137,34,0.0182898310184752,0.130748661229617,0.130748661229617
ret_12_7,1,NGA,2022-09-30,0.39102517735,132,28,-0.00602458789821429,-0.0148993421999906,-0.0148993421999906
ret_12_7,1,NGA,2022-10-31,0.4440823408,70,34,-0.00242145677189543,0.0292254737797677,0.0292254737797677
ret_12_7,1,NGA,2022-11-30,0.3488962867,94,47,-0.0125144156382979,0.0338002550986496,0.0338002550986496
ret_12_7,1,NGA,2022-12-31,0.31001877335,135,44,0.0095962237,-0.149295268294966,-0.149295268294966
ret_1_0,-1,NGA,2006-10-31,-0.26005679025,38,14,-0.0253777701755952,0.00428696996923895,0.00428696996923895
ret_1_0,-1,NGA,2006-11-30,-0.18342624195,36,14,-0.0862802259558442,0.0417680307821397,0.0417680307821397
ret_1_0,-1,NGA,2006-12-31,-0.18030434685,34,10,0.126269792298333,0.0656116284424727,0.0656116284424727
ret_1_0,-1,NGA,2007-01-31,-0.1681064951,40,10,-0.0862058397,-0.112306114317064,-0.112306114317064
ret_1_0,-1,NGA,2007-02-28,-0.400459643,38,9,0.0428127235536399,0.0537530237634197,0.0537530237634197
ret_1_0,-1,NGA,2007-03-31,-0.34535030295,26,8,0.0169609990013889,-0.0188252218088219,-0.0188252218088219
ret_1_0,-1,NGA,2007-04-30,-0.3137836133,56,25,-0.0299827867242581,-0.0653993920565687,-0.0653993920565687
ret_1_0,-1,NGA,2007-05-31,-0.41652191435,56,24,-0.129302049214583,-0.0518677653916595,-0.0518677653916595
ret_1_0,-1,NGA,2007-06-30,-0.4210812412,59,19,0.0657473811232895,-0.0096877884033143,-0.0096877884033143
ret_1_0,-1,NGA,2007-07-31,-0.2307259118,71,29,0.0348896863740558,-0.0261073784756004,-0.0261073784756004
ret_1_0,-1,NGA,2007-08-31,-0.2785766457,65,21,0.0189999553051948,0.0539265063100094,0.0539265063100094
ret_1_0,-1,NGA,2007-09-30,-0.1616585448,71,27,0.0440433121954545,0.0363200724696549,0.0363200724696549
