characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
qmj_growth,1,ARE,2016-10-31,2.2552375901,49,24,-0.03803366714,-0.00394633285712225,-0.00429650075115454
qmj_growth,1,ARE,2016-11-30,2.1623766746,54,27,0.00606326197037037,-0.0562408031397642,-0.0481576200746049
qmj_growth,1,ARE,2016-12-31,2.2255363952,56,25,0.0413702301022903,0.035543678286259,0.0365034120564927
qmj_growth,1,ARE,2017-01-31,2.1205005634,55,25,-0.0114294420180307,0.0188989819647101,0.0182572050155907
qmj_growth,1,ARE,2017-02-28,2.2254637283,56,25,0.0774580121611613,0.226347082243883,0.242363995928387
qmj_growth,1,ARE,2017-03-31,2.15165741425,58,28,-0.0144346485245238,-0.0342814243980814,-0.034687866518789
qmj_growth,1,ARE,2017-04-30,2.208149314,57,26,-0.0423446672715881,-0.0945627752429831,-0.0861328157623115
qmj_growth,1,ARE,2017-05-31,2.1780670104,57,28,-0.00149679937315271,0.0173560877106425,0.00745053084775467
qmj_growth,1,ARE,2017-06-30,2.21378416685,54,26,-0.0195536268085165,-0.00889895828297411,-0.00177272253748744
qmj_growth,1,ARE,2017-07-31,2.28075685925,52,24,-0.00328741780595238,0.0359223984513558,0.0327195545125871
qmj_growth,1,ARE,2017-08-31,2.33043843205,49,24,0.0121238326675,0.0396903254408155,0.0397284208162497
qmj_growth,1,ARE,2017-09-30,2.3628371076,54,26,0.0395829458010989,0.0170988177496936,0.0235275616599073
qmj_growth,1,ARE,2017-10-31,2.26892406575,54,26,-0.00441022533516483,-0.0158861363444021,-0.0190003152746986
qmj_growth,1,ARE,2017-11-30,2.30279756625,55,25,0.00913696986733334,-0.0115943464227919,0.00250752562554365
qmj_growth,1,ARE,2017-12-31,2.3417914939,51,23,-0.0463564773282609,0.0258437995884332,0.0182934170207957
qmj_growth,1,ARE,2018-01-31,2.2957877947,54,26,-0.00424347829505494,-0.0316706413162443,-0.0148056868038464
qmj_growth,1,ARE,2018-02-28,2.1425928459,57,27,-0.00234069206666667,-0.0541488287353702,-0.043790384816022
qmj_growth,1,ARE,2018-03-31,2.1577149886,63,31,-0.00882608313497984,-0.0313080964013388,-0.0179311193479909
qmj_growth,1,ARE,2018-04-30,2.1580315295,59,29,-0.0123003708654023,-0.0513866079835003,-0.0363125733575451
qmj_growth,1,ARE,2018-05-31,2.2957761727,54,23,-0.0325866367510519,-0.0291631642678127,-0.0250168046652981
qmj_growth,1,ARE,2018-06-30,2.1025245452,63,23,0.0189161154341304,-0.0101153213969207,-0.0198204705401143
qmj_growth,1,ARE,2018-07-31,2.289182316,57,24,0.0321677097776515,-0.011577037879068,0.0149939027406208
qmj_growth,1,ARE,2018-08-31,2.2028423005,68,30,-0.0181407873064912,-0.0959811727863771,-0.0652988223238552
qmj_growth,1,ARE,2018-09-30,2.1804778404,68,31,-0.00388083283705318,-0.0028579333168889,-0.00847330514962146
qmj_growth,1,ARE,2018-10-31,2.1764287507,66,29,-0.0121151554893756,-0.0113607089070528,-0.0155052363263801
qmj_growth,1,ARE,2018-11-30,2.1261450372,70,31,-0.0347944073260546,-0.0332999954211386,-0.0346911640450578
qmj_growth,1,ARE,2018-12-31,2.0925553465,75,36,-0.0177995970730769,-0.0310688927014999,-0.0348794104266847
qmj_growth,1,ARE,2019-01-31,2.10388112535,74,32,0.00479566939107143,-0.000193573200473359,0.0235204217772471
qmj_growth,1,ARE,2019-02-28,2.18507744355,69,31,0.0173308933611205,-0.0233564368474412,-0.0131424525224117
qmj_growth,1,ARE,2019-03-31,2.1220180317,67,28,0.00832929269029304,-0.0238841465754212,-0.0138835951816459
qmj_growth,1,ARE,2019-04-30,2.207721338,65,26,-0.00768828894871795,0.0372559619723247,0.0743929971777081
qmj_growth,1,ARE,2019-05-31,2.14954772905,73,36,-0.0318376639364114,-0.0282020175634377,-0.0651717316572609
qmj_growth,1,ARE,2019-06-30,2.0477696438,74,37,0.021963341027027,0.0120214952515159,0.00539803882346591
qmj_growth,1,ARE,2019-07-31,2.064129706,71,35,-0.0174031780853968,-0.0357404589454657,-0.0351462620205485
qmj_growth,1,ARE,2019-08-31,2.046180752,74,36,0.0168366027122807,0.0140109107852997,0.00247733624437242
qmj_growth,1,ARE,2019-09-30,2.04104104025,70,34,-0.00294103949330065,0.0255192042134457,0.0306988299015755
qmj_growth,1,ARE,2019-10-31,2.01617201835,76,36,-0.0187860683877778,-0.0309018929742239,-0.0381098107904414
qmj_growth,1,ARE,2019-11-30,2.0562608414,73,35,0.0383657472887218,-0.00608165357092598,0.00429886105104231
qmj_growth,1,ARE,2019-12-31,1.91860458455,78,34,0.0631214508766043,0.027870190616929,0.0274057359757652
qmj_growth,1,ARE,2020-01-31,1.99784318185,77,36,0.0254774246919377,0.0231345271516823,0.0404133492376231
qmj_growth,1,ARE,2020-02-29,2.1078162011,73,29,0.0345351307153605,0.0143218992489859,0.000893627565716856
qmj_growth,1,ARE,2020-03-31,2.06412970555,75,26,-0.0371079838193878,0.00678236070910557,-0.0448065816820171
qmj_growth,1,ARE,2020-04-30,2.12201803145,69,30,-0.0300780294140321,0.00227571638056567,-0.0120535935650503
qmj_growth,1,ARE,2020-05-31,2.1897723838,64,31,0.0194868244087977,0.0482970164569097,0.0366896960128636
qmj_growth,1,ARE,2020-06-30,2.1118354587,68,31,0.00763009169877942,0.0268354436883625,0.0188120292840597
qmj_growth,1,ARE,2020-07-31,2.14015493795,68,30,-0.0228093778007018,0.00891890259767928,-0.0126169232020004
qmj_growth,1,ARE,2020-08-31,2.1580229368,66,31,0.0397579161465438,0.0131147383240266,0.0425786310904557
qmj_growth,1,ARE,2020-09-30,2.1627308857,65,31,0.0736146917555977,0.00488523616848348,0.00699278043797092
qmj_growth,1,ARE,2020-10-31,2.07481667155,66,30,-0.00311383033277778,-0.104971348153786,-0.11296766036372
qmj_growth,1,ARE,2020-11-30,2.1332943639,67,32,0.00102050342832857,0.0330430926446623,0.0551139978233279
qmj_growth,1,ARE,2020-12-31,2.0861482814,69,33,0.011665235109596,-0.0451959799632552,-0.0357417547497269
qmj_growth,1,ARE,2021-01-31,2.1488852036,70,31,-0.0662478805371381,0.0257090130117492,0.00591240905789525
qmj_growth,1,ARE,2021-02-28,2.00068622435,76,32,0.0112527209054063,0.015506732667672,0.00551133204853008
qmj_growth,1,ARE,2021-03-31,2.0102828443,75,31,0.0163464970373167,0.038353979539708,0.0195003960092548
qmj_growth,1,ARE,2021-04-30,2.0223158927,72,31,0.0305672932763965,0.0116087397041006,0.0276642808963509
qmj_growth,1,ARE,2021-05-31,2.0607234422,76,31,-0.0575326382903226,-0.0431145470298202,-0.0478665337387311
qmj_growth,1,ARE,2021-06-30,1.9694638559,80,33,0.00731719650174081,-0.0139329969285976,-0.0111948328831508
qmj_growth,1,ARE,2021-07-31,2.0251937279,78,32,-0.106786254794293,0.0325601044723694,0.0254296732248462
qmj_growth,1,ARE,2021-08-31,2.07497084845,75,27,-0.0283833119428241,-0.000165104615414122,-0.0033131321338544
qmj_growth,1,ARE,2021-09-30,2.0962531566,74,27,-0.01408611401513,0.0115265405065381,-0.000323818623627195
qmj_growth,1,ARE,2021-10-31,2.08574421885,75,27,-0.0998924848627315,0.00215338565545151,-0.00774513096830199
qmj_growth,1,ARE,2021-11-30,2.11013984565,76,26,-0.0823468431129069,0.103239996851863,0.0288094050226554
qmj_growth,1,ARE,2021-12-31,2.1370841617,74,28,0.0159912284593168,-0.00982168884875441,0.00658107860573528
qmj_growth,1,ARE,2022-01-31,2.1237474029,74,26,0.0210120345721154,0.0469697877636505,0.0278103223661434
qmj_growth,1,ARE,2022-02-28,2.2749605588,68,28,0.0598631673830107,0.0596706839537373,0.0596706839537373
qmj_growth,1,ARE,2022-03-31,2.13592552205,71,33,0.00418336067687401,-0.0489851168019679,-0.0489851168019679
qmj_growth,1,ARE,2022-04-30,2.1945656567,69,32,-0.0292477718992736,-0.0486284979169795,-0.0486284979169795
qmj_growth,1,ARE,2022-05-31,2.2456017614,69,32,0.0307821758929899,0.0334192398220709,0.0450245243931743
qmj_growth,1,ARE,2022-06-30,2.13178287145,68,30,0.0615270777157895,0.0809458448591341,0.0603619892198396
qmj_growth,1,ARE,2022-07-31,2.19456565645,67,29,-0.0237004625437387,0.0110584631917064,0.0121047365391179
qmj_growth,1,ARE,2022-08-31,2.20956736475,66,30,0.00426238801388889,-0.0084592724146947,-0.0311076596813684
qmj_growth,1,ARE,2022-09-30,2.2859848322,63,31,0.0208510612806452,0.0381663862034073,0.0366538884394296
qmj_growth,1,ARE,2022-10-31,2.24150956615,65,32,-4.4418420928031e-05,0.0209265516808028,0.0194690015058515
qmj_growth,1,ARE,2022-11-30,2.11800529835,72,36,-0.0134852376166667,-0.0243744405785533,-0.0273052420147069
qmj_growth,1,ARE,2022-12-31,2.1539036932,72,35,0.0392118839100386,0.05085937469023,0.0260786525714275
qmj_prof,1,ARE,2004-05-31,2.1541473667,13,6,0.00378628080238095,-0.0395867875488211,-0.0300807875104272
qmj_prof,1,ARE,2004-06-30,2.0793098405,13,6,0.110611460604762,0.0753692939201669,0.116460384912061
qmj_prof,1,ARE,2004-07-31,2.0793098405,13,6,-0.0938100665261905,0.08921185697163,0.0431177619982218
qmj_prof,1,ARE,2004-08-31,2.13143086755,12,4,-0.0069402320875,0.0130276851886072,0.0153876865585908
