characteristic,direction,excntry,eom,signal,n_stocks,n_stocks_min,ret_ew,ret_vw,ret_vw_cap
sale_gr3,-1,QAT,2014-05-31,-1.32970503075,26,12,0.045183070875,0.127011141937523,0.0900163620122483
sale_gr3,-1,QAT,2014-06-30,-1.32970503075,26,12,0.0726963990999524,0.0250959145229113,0.029622144962171
sale_gr3,-1,QAT,2014-07-31,-1.3302586378,25,12,-0.0518741701961539,-0.0615935795044334,-0.0551240357409251
sale_gr3,-1,QAT,2014-08-31,-1.2189845036,27,13,-0.0336137903472527,0.0309082294337874,0.0265042462887716
sale_gr3,-1,QAT,2014-09-30,-1.2189845036,27,13,-0.0239946381192308,-0.066234186730388,-0.0621882964150505
sale_gr3,-1,QAT,2014-10-31,-1.2037410046,28,13,0.00133797587589744,-0.000594668412765663,0.0220166590279257
sale_gr3,-1,QAT,2014-11-30,-1.4099963952,25,12,0.0687213679102564,0.0324433664367249,0.0766900645312227
sale_gr3,-1,QAT,2014-12-31,-1.3469186637,26,12,0.0260205598059524,-0.0152200699866174,0.00963888377449437
sale_gr3,-1,QAT,2015-01-31,-1.3411672962,27,13,0.0257273893142857,0.00518816520275697,0.0181575460013086
sale_gr3,-1,QAT,2015-02-28,-1.3128593828,27,12,-0.0458974769933333,-0.0377767606817379,-0.0450782069674022
sale_gr3,-1,QAT,2015-03-31,-1.3128593828,27,12,0.01467031134,-0.010530517358683,-0.0139078684698975
sale_gr3,-1,QAT,2015-04-30,-1.2836822818,28,13,-0.0828075712153846,-0.00825462441305075,-0.0205566744369987
sale_gr3,-1,QAT,2015-05-31,-1.20891315715,28,14,-0.0729832486785714,-0.0304246117831023,-0.0445485406832634
sale_gr3,-1,QAT,2015-06-30,-1.20891315715,28,14,0.0106380885571429,0.0161694729885382,0.0141129987561645
sale_gr3,-1,QAT,2015-07-31,-1.20891315715,28,14,-0.00265385898571429,-0.00319689648645949,-0.00529800225544474
sale_gr3,-1,QAT,2015-08-31,-1.2032203176,28,13,0.0148217354164103,-0.0178234650823422,-0.0193190446918637
sale_gr3,-1,QAT,2015-09-30,-1.2032203176,28,13,0.00612995876871795,-0.0428692460853151,-0.0136918789761542
sale_gr3,-1,QAT,2015-10-31,-1.2032203176,26,11,0.00410081214606061,0.0187734628749276,0.0116883043750963
sale_gr3,-1,QAT,2015-11-30,-1.1122251437,24,12,0.0335498416666667,0.0132028103418963,0.0349529360375015
sale_gr3,-1,QAT,2015-12-31,-1.1122251437,26,12,0.000689953745238095,0.0159612055282376,0.0291221744292838
sale_gr3,-1,QAT,2016-01-31,-1.1492434632,25,12,0.0233910140128205,0.0158384765901325,0.027704436972766
sale_gr3,-1,QAT,2016-02-29,-0.93397534015,29,12,-0.00734214837009804,0.0400417297745109,0.0342514433433771
sale_gr3,-1,QAT,2016-03-31,-0.93397534015,29,12,-0.0487882869142157,-0.0468655306849174,-0.0726309901071258
sale_gr3,-1,QAT,2016-04-30,-0.91637312915,31,12,0.014688539175,-0.0209084569410958,-0.00650635506250169
sale_gr3,-1,QAT,2016-05-31,-0.69397451355,30,12,-0.00516280978611111,0.00372929310577179,0.00465270468597123
sale_gr3,-1,QAT,2016-06-30,-0.69397451355,30,12,0.00891569998333334,-0.00966166610918477,-0.00276052874311704
sale_gr3,-1,QAT,2016-07-31,-0.69397451355,30,12,-0.0130997301694444,-0.019438859305685,-0.020654555733227
sale_gr3,-1,QAT,2016-08-31,-0.8289428997,30,13,-0.0314045573823529,-0.00958001012945595,-0.00267404941431001
sale_gr3,-1,QAT,2016-09-30,-0.8289428997,30,13,0.0080813183239819,0.0098443404953332,0.0107277387907112
sale_gr3,-1,QAT,2016-10-31,-0.7707866027,31,13,0.00232820328119658,-0.0231014703211497,-0.0018268519758528
sale_gr3,-1,QAT,2016-11-30,-0.9002164532,30,12,0.00391135775277778,0.0524265776957414,0.040822902917284
sale_gr3,-1,QAT,2016-12-31,-0.9002164532,30,12,-0.0102131563694444,0.0191122068724837,0.0291123460550986
sale_gr3,-1,QAT,2017-01-31,-0.9002164532,30,12,0.00333192617222222,0.00943132556698932,0.0136883397711998
sale_gr3,-1,QAT,2017-02-28,-0.8273474543,30,13,0.0051879051520362,-0.0115656284127328,-0.00654955983108813
sale_gr3,-1,QAT,2017-03-31,-0.8273474543,30,13,0.00587546277647059,-0.0212200879455576,-0.0284790536274061
sale_gr3,-1,QAT,2017-04-30,-0.71882943,31,14,0.015661173912605,-0.0156847245576387,-0.0105547193059796
sale_gr3,-1,QAT,2017-05-31,-0.877006192,31,12,0.0113892211535088,0.00983893590839592,0.0321918266958599
sale_gr3,-1,QAT,2017-06-30,-0.877006192,31,12,-0.0638388928850877,-0.000851596499723578,-0.0297511869160712
sale_gr3,-1,QAT,2017-07-31,-0.877006192,31,12,0.0111710808087719,-0.0337921143451382,-0.0206236868937541
sale_gr3,-1,QAT,2017-08-31,-0.7182383872,31,11,-0.0379039038409091,0.000180905343467513,0.00520161453396931
sale_gr3,-1,QAT,2017-09-30,-0.7182383872,31,11,0.0404061063890909,0.0435258146293892,0.0421044229989528
sale_gr3,-1,QAT,2017-10-31,-0.7513376908,31,13,-0.0655870133726496,0.0137117369363058,0.0189326974762311
sale_gr3,-1,QAT,2017-11-30,-0.8236990735,30,12,-0.0508210077833333,-0.00794303773039694,-0.000467048357259754
sale_gr3,-1,QAT,2017-12-31,-0.786422404,32,12,-0.0354388837333333,-0.0318329741884449,-0.0577671769563312
sale_gr3,-1,QAT,2018-01-31,-0.786422404,32,12,0.03185940671,0.0578517888110372,0.070395873837188
sale_gr3,-1,QAT,2018-02-28,-0.8274133922,29,10,0.0136977392726316,0.0278657421479263,0.0274490099235872
sale_gr3,-1,QAT,2018-03-31,-0.8274133922,29,10,-0.00337278300894737,-0.0144780974807629,-0.00354872820235039
sale_gr3,-1,QAT,2018-04-30,-0.8274133922,29,10,-0.0253403037315789,-0.0460679566539487,-0.0211777103091071
sale_gr3,-1,QAT,2018-05-31,-0.7908478224,30,11,-0.0609213083555024,-0.104154021559835,-0.0856779129101005
sale_gr3,-1,QAT,2018-06-30,-0.7908478224,30,11,0.0153874514521531,0.0598622921205951,0.0453821383183547
sale_gr3,-1,QAT,2018-07-31,-0.7908478224,30,11,-0.0479673163382699,-0.0321500569183105,-0.023610392817194
sale_gr3,-1,QAT,2018-08-31,-0.9256830582,31,12,-0.00201977181535088,-0.0143087321256153,-0.00948565529706771
